NAME;LUN;LUN_REDUCED;NAME_TYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;RUKL;RUKL_C;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTH_KM;WIDE_KM;LENGTH_MI;WIDE_MI;HEIGHT_M;HEIGHT_FE;RAPPORT;PROFIL;GENERAL_1;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
WURZELBAUER;AA3404S01606W;3404S01606;AA;Cratère;;Pré-Nectarien (De -4,55 milliards d'années à -3,92 milliards d'années) ?;;Johann Philipp von Wurzelbauer;Schröter (1802);Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;17;17 ème siècle;?;1651;?;1725;Observateur du Soleil.;-16.056424;343.943576;16.056° Ouest;-34.040871;34.041° Sud;Face visible;Sud-Ouest;Secteur du cratère Tycho;64;Tycho;131;9d1 / 10e7;018S 024S 183S 191S;MM132;IV-053-H1;88;88;53;53;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire abîmée.;Versants peu escarpés portant le trio Wurzelbauer Z N & W au Nord, Wurzelbauer B au Sud-Est et Wurzelbauer A au Sud.;Muraille douce et peu élevée effacée au Sud-Ouest.;Fond plat à l'Est soulevé au centre. Craterlets monticules et lignes de crête.;3;Formation très intéressante.;8;Un jour après le Premier Quartier;Au Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Wurzelbauer;Wurzelbauer;6590;86.7687;-34.0408714794312;343.943576110733;-32.6100578308105;-35.4716835021973;345.671396255493;342.21587562561;LOLA2011;Europe;Germany;Crater, craters;AA;Wilhelm;LAC-111;Adopted by IAU;1935-01-01 00:00:00;;Johann Philipp von. German astronomer (1651-1725).;http://planetarynames.wr.usgs.gov/Feature/6590
XENOPHANES;AA5749N08201W;5749N08201;AA;Cratère;;Pré-Nectarien (De -4,55 milliards d'années à -3,92 milliards d'années);;Xénophane;Riccioli (1651);Non nommé;Non nommé;Xenophanes;Philosophe;Grèce;grec;-5;5 ème siècle av JC;Colophon;570 av JC;?;478 av JC;Fondateur de l'école d'Elée. Egalement poète et auteur satirique. Partisan d'un panthéisme idéaliste.;-82.005850;277.994150;82.006° Ouest;57.488897;57.489° Nord;Zone des librations;Nord-Ouest;Limbe Nord-Nord-Ouest de la Lune;1;Markov;408;8c7;Q2N 247N;;IV-124-H3 IV-119-H3;121;121;73;73;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Situé dans la zone des librations. Formation abîmée.;Versants assez escarpés portant plusieurs craterlets au Nord-Est.;Muraille en gradins.;Fond tourmenté immense. Montagne centrale.;2;Formation assez intéressante.;14;A la Pleine Lune;Six jours après le Dernier Quartier;5;Oeil nu;Jumelles x 10;Xenophanes;Xenophanes;6606;117.572;57.4888968245814;277.994149946235;59.4360294342041;55.5587062835693;281.674322128296;274.456499099731;LOLA2011;Europe;Greek;Crater, craters;AA;Omar Khayyam;LAC-21;Adopted by IAU;1935-01-01 00:00:00;;Of Colophon. Greek philosopher (570(?)-478(?) B.C.).;http://planetarynames.wr.usgs.gov/Feature/6606
YAKOVKIN;AA5442S07893W;5442S07893;AA;Cratère;;Période de formation non trouvée;;Avenir A. Jakovkin (ex Pingré H);(??);Non nommé;Non nommé;Non nommé;Astronome;U. R. R. S.;soviétique;20;20 ème siècle;?;1887;?;1974;Spécialiste de la rotation et de la forme de la Lune.;-78.928815;281.071185;78.929° Ouest;-54.418013;54.418° Sud;Face visible;Sud-Ouest;Limbe Sud-Sud-Ouest de la Lune;70;Phocylides;75;12f4;080S Q3SW;;;36;36;22;22;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire située au bord de la zone des librations.;Versants assez escarpés portant 3 cratères au Sud dont Pingré K.;Muraille peu élevée.;Fond plat rempli de lave.;2;Formation assez intéressante.;14;A la Pleine Lune;Six jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Yakovkin;Yakovkin;6626;35.922;-54.4180134372478;281.071184862658;-53.8256988525391;-55.0103282928467;282.090383529663;280.051992416382;LOLA2011;Europe;Soviet;Crater, craters;AA;Phocylides;LAC-124;Adopted by IAU;1985-01-01 00:00:00;;A. A.. Soviet astronomer (1887-1974).;http://planetarynames.wr.usgs.gov/Feature/6626
YANGEL';AA1696N00469E;1696N00469;AA;Craterlet;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Michail K. Jangel' (ex Manilius F);(??);Non nommé;Non nommé;Non nommé;Ingénieur;U. R. R. S.;soviétique;20;20 ème siècle;?;1911;?;1971;Spécialiste de la propulsion des fusées et de l'astronautique.;4.687764;4.687764;4.688° Est;16.956539;16.957° Nord;Face visible;Nord-Est;Secteur des Monts Apennins;22;Conon;324;1f5;357C 174C;;IV-193-H3;8;8;5;5;500;1500;0.0556;A______________________________________A;Formation circulaire isolée dans un massif montagneux;Versants peu escarpés.;Muraille peu élevée.;Fond plat rempli de lave sombre.;2;Formation assez intéressante.;7;Au Premier Quartier;Six jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Yangel';Yangel;6637;7.87297;16.9565388458465;4.68776352805024;17.0863552093506;16.8267230987549;4.82347297668457;4.55205726623535;LOLA2011;Europe;Soviet;Crater, craters;AA;Montes Apenninus;LAC-41;Adopted by IAU;1973-01-01 00:00:00;;Mikhail Kuzmich. Soviet rocketry scientist (1911-1971).;http://planetarynames.wr.usgs.gov/Feature/6637
YERKES;AA1460N05170E;1460N05170;AA;Cratère;;Imbrien inférieur (De -3,85 milliards d'années à -3,8 milliards d'années);;Charles T. Yerkes;Krieger / König (1912);Non nommé;Non nommé;Non nommé;Mécène;Etats Unis;américain;19;19 ème siècle;?;1837;?;1905;Finança la construction d'un observatoire en 1897 (lunette de 1m de diamètre).;51.697478;51.697478;51.697° Est;14.603937;14.604° Nord;Face visible;Nord-Est;Bord Nord-ouest de la Mer des Crises;26;Cleomedes;262;3c4;309C 315C 119N/C 124N;;;36;36;22;22;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire presque fantôme.;Versants peu escarpés portant au Nord une ligne de crête orientée Nord Sud et rejoignant Yerkes E.;Muraille peu élevée.;Fond rempli de la lave en communication avec Mare Crisium à l'Est.;3;Formation très intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Yerkes;Yerkes;6658;34.9369;14.6039370715454;51.6974775237723;15.1800098419189;14.0278644561768;52.2927837371826;51.1021747589111;LOLA2011;North America;American;Crater, craters;AA;Mare Undarum;LAC-62;Adopted by IAU;1935-01-01 00:00:00;;Charles Tyson. American benefactor (1837-1905).;http://planetarynames.wr.usgs.gov/Feature/6658
YOUNG;AA4154S05098E;4154S05098;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Thomas Young;Schmidt (1878);Non nommé;Non nommé;Non nommé;Médecin;Angleterre;anglais;19;19 ème siècle;Milverton;1773;Londres;1829;Découvreur des franges d'interférences lumineuses en 1801.;50.976287;50.976287;50.976° Est;-41.541886;41.542° Sud;Face visible;Sud-Est;Secteur de la Vallée du  Rheita;68;Rheita;77;16 e6;315S 119S 124C/S 131S;;IV-061-H2 IV-191-H3;73;73;44;44;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire abîmée et point de départ Sud de Vallis Rheita.;Versants assez escarpés portant Young D au Sud et un alignement de cratères parallèle à Vallis Rheita à l'Est.;Muraille assez élevée.;Fond très tourmenté avec soulèvement central et portant Young A au Nord.;3;Formation très intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Young;Young;6675;71.4446;-41.5418857754654;50.9762870775062;-40.3638229370117;-42.7199459075928;52.5515460968018;49.4012432098389;LOLA2011;Europe;Great Britain;Crater, craters;AA;Rheita;LAC-114;Adopted by IAU;1935-01-01 00:00:00;;Thomas. British doctor, physicist (1773-1829).;http://planetarynames.wr.usgs.gov/Feature/6675
ZACH;AA6092S00525E;6092S00525;AA;Cratère;;Nectarien (De -3,92 milliards d'années à -3,85 milliards d'années) ;;Franz Xaver von Zach;Mädler (1837);Muti;Non nommé;Arzet;Astronome;Hongrie;hongrois;19;19 ème siècle;Presbourg;1754;Paris;1832;Fondateur d'une revue d'astronomie. Spécialiste de la gravité.;5.245450;5.245450;5.245° Est;-60.918258;60.918° Sud;Face visible;Sud-Ouest;Limbe Sud de la Lune;73;Moretus;45;10b3 / 14e3;351S 357S 003S OO9S 018S 143S 148S 154S 161S 167S 174S 179S;;IV-059-H2;71;71;43;43;3700;11200;0.0521;A________________________________________A;Formation circulaire.;Versants assez escarpés portant Zach E au Nord, Zach D au Sud-Est, Zach A au Sud et le cratère double Zach F au Nord-Ouest.;Muraille très élevée et en gradins à l'Est.;Fond plat avec plusieurs petites montagnes au Nord. Monticules et craterlets dont un couple central.;3;Formation très intéressante.;7;Au Premier Quartier;Six jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Zach;Zach;6690;68.5393;-60.9182582243987;5.24545040197477;-59.7881164550781;-62.0483989715576;7.56844139099121;2.92246437072754;LOLA2011;Europe;Hungary;Crater, craters;AA;Clavius;LAC-126;Adopted by IAU;1935-01-01 00:00:00;;Franz Xaver, Freiherr von. Hungarian astronomer (1754-1832).;http://planetarynames.wr.usgs.gov/Feature/6690
ZAGUT;AA3194S02189E;3194S02189;AA;Cratère;;Pré-Nectarien (De -4,55 milliards d'années à -3,92 milliards d'années);;Abraham ben Samuel Zaguth;Riccioli (1651);Longevalli;Montes Uxii;Zagut;Astronome et astrologue;Espagne;espagnol;15;15 ème siècle;?;?;?;?;??;21.889326;21.889326;21.889° Est;-31.941186;31.941° Sud;Face visible;Sud-Est;Région au Sud de Rupes Altai;67;Rabbi Levi;118;13c1 / 14b8 / 16h7;343S 143S 148S 154S;;IV-106-H3 IV-119-H1 IV-112-H1;85;85;51;51;3200;9700;0.0381;A________________________________________________________A;Formation triangulaire abîmée.;Versants peu escarpés portant Zagut A au Sud-Ouest, un trio de cratères au Nord et un chaîne de craterlet orientée Sud-Ouest Nord-Est au Nord-Est.;Muraille assez élevée et tourmentée écrasée par Zagut E à l'Est.;Fond plat portant Zagut A au centre et un craterlet sur le versant de Zagut E. Lignes de crête.;3;Formation très intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Zagut;Zagut;6691;78.919;-31.9411863332345;21.8893255018546;-30.6398296356201;-33.2425422668457;23.4227657318115;20.3558483123779;LOLA2011;Europe;Spain;Crater, craters;AA;Rupes Altai;LAC-96;Adopted by IAU;1935-01-01 00:00:00;;Abraham Ben Samuel. Spanish astronomer (c. 1450-c. 1522).;http://planetarynames.wr.usgs.gov/Feature/6691
ZAHRINGER;AA0551N04021E;0551N04021;AA;Cratère;;Eratosthénien (De -3,2 milliards d'années à -1,1 milliards d'années) ?;;Josef Zähringer (ex Taruntius E);(??);Non nommé;Non nommé;Non nommé;Phycisien;Allemagne;allemand;20;20 ème siècle;?;1929;?;1970;??;40.213740;40.213740;40.214° Est;5.509933;5.510° Nord;Face visible;Nord-Est;Bord Nord de la Mer de la Fécondité;37;Taruntius;269;3 e2;323N 328C 131C 135C;;IV-088-H3 IV-083-H3 IV-084-H1;12;12;7;7;2110;6400;0.1867;A__________A;Formation circulaire isolée en forme de bol.;Versants peu escarpés.;Muraille assez élevée.;Fond arrondi.;2;Formation assez intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Zähringer;Zahringer;6772;11.1885;5.50993344634777;40.213740399719;5.69442176818848;5.32544898986816;40.3990840911865;40.0283985137939;LOLA2011;Europe;Germany;Crater, craters;AA;Taruntius;LAC-61;Adopted by IAU;1976-01-01 00:00:00;;Josef. German physicist (1929-1970).;http://planetarynames.wr.usgs.gov/Feature/6772
ZENO;AA4515N07298E;4515N07298;AA;Cratère;;Période de formation non trouvée;;Zénon;Schmidt (1878);Non nommé;Non nommé;Non nommé;Philosophe;Grèce;grec;-5;5 ème siècle av JC;Elée;490 av JC;?;?;Auteur de nombreux paradoxes mathématiques. Invention du dialogue philosophique. Expliqua les éclipses.;72.982208;72.982208;72.982° Est;45.148757;45.149° Nord;Face visible;Nord-Est;Limbe Nord-Est de la Lune;16;Gauss;364;4d6;291N Q1NE 099N 105N;;;65;65;39;39;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire.;Versants peu escarpés portant le trio Zeno D A & B au Sud-Ouest.;Muraille peu élevée chevauchée par plusieurs craterlets.;Fond plat.;2;Formation assez intéressante.;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Zeno;Zeno;6717;66.776;45.1487572435504;72.9822079536974;46.2498226165771;44.0476932525635;74.5435047149658;71.4209117889404;LOLA2011;Europe;Greek;Crater, craters;AA;Gauss;LAC-28;Adopted by IAU;1935-01-01 00:00:00;;Of Citium. Greek philosopher (c. 335-263 B.C.).;http://planetarynames.wr.usgs.gov/Feature/6717
ZINNER;AA2664N05886W;2664N05886;AA;Craterlet;;Eratosthénien (De -3,2 milliards d'années à -1,1 milliards d'années) ?;;Ernst Zinner (ex Schiaparelli B);(??);Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;20;20 ème siècle;?;1886;?;1970;??;-58.863535;301.136465;58.864° Ouest;26.641118;26.641° Nord;Face visible;Nord-Ouest;Secteur du cratère Aristarque;18;Aristarchus;304;7e8 / 8f2;061 N;;IV-177-H2;3;3;2;2;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire en forme de bol.;Versants peu escarpés.;Muraille peu élevée.;Fond arrondi.;1;Formation peu intéressante ou difficile;12;Cinq jours après le Premier Quartier;Quatre jours après le Dernier Quartier;100;Télescope 100 mm;Télescope 200 mm;Zinner;Zinner;6741;4.55674;26.6411175365852;301.136464811926;26.7162532806396;26.5659809112549;301.220514297485;301.052415847778;LOLA2011;Europe;Germany;Crater, craters;AA;Seleucus;LAC-38;Adopted by IAU;1973-01-01 00:00:00;;Ernst. German astronomer (1886-1970).;http://planetarynames.wr.usgs.gov/Feature/6741
ZOLLNER;AA0797S01890E;0797S01890;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Johann K. Friedrich Zöllner;Schmidt (1878);Trederi;Mons Lipulus;Non nommé;Astronome;Allemagne;allemand;19;19 ème siècle;Berlin;1834;Leipzig;1882;Inventeur d'un photomètre. Auteur du 1er catalogue photométrique d'étoiles en 1861 et des premières mesures d'albédo planétaires en 1865.;18.899276;18.899276;18.899° Est;-7.966753;7.967° Sud;Face visible;Sud-Est;Secteur Nord-Ouest du cratère Théophile;46;Theophilus;201;13b6;343C 148C 154C 161C;;;48;36;29;22;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation délabrée de forme allongée Nord Sud.;Versants escarpés portant Zöllner H au Nord, Zöllner D & DA à l'Ouest et Zöllner E au Sud-Ouest.;Muraille élevée en gradins portant un craterlet au Nord, au Sud et au Sud-Ouest.;Fond tourmenté. Montagne centrale et lignes de crête.;3;Formation très intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Zöllner;Zollner;6773;47.6943;-7.96675324640392;18.8992762657941;-7.1816234588623;-8.75188064575195;19.5619335174561;18.2367000579834;LOLA2011;Europe;Germany;Crater, craters;AA;Theophilus;LAC-78;Adopted by IAU;1935-01-01 00:00:00;;Johann Karl Friedrich. German astrophysicist, astronomer (1834-1882).;http://planetarynames.wr.usgs.gov/Feature/6773
ZUCCHIUS;AA6138S05065W;6138S05065;AA;Cratère;;Copernicien (De -1,1 milliards d'années à nos jours);;Niccolo Zucchi;Riccioli (1651);Non nommé;Non nommé;Zucchius;Mathématicien et astronome;Italie;italien;17;17 ème siècle;?;1586;?;1670;Observateur de Jupiter.;-50.648378;309.351622;50.648° Ouest;-61.382222;61.382° Sud;Face visible;Sud-Ouest;Limbe Sud-Sud-Ouest de la Lune;71;Schiller;66;10g2 / 12d3;048S 055S 061S 067S 075S 080S 201S 205S 213S 225S;MM176;IV-089-H3 IV-084-H3;65;65;39;39;3300;10000;0.0516;A_________________________________________A;Formation circulaire située sur le versant Sud-Ouest de Segner.;Versants escarpés portant Segner au Nord-Est, le couple Zucchius A & B à l'Ouest, Zucchius C au Nord-Est et Bettinus B au Sud.;Muraille assez élevée en gradins.;Fond plat rempli de lave. Massif montagneux central à quatre sommets. Grande colline au Sud-Ouest.;3;Formation très intéressante.;11;Quatre jours après le Premier Quartier;Trois jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Zucchius;Zucchius;6757;63.1795;-61.3822220023439;309.351622261903;-60.3404178619385;-62.4240245819092;311.525972366333;307.177282333374;LOLA2011;Europe;Italy;Crater, craters;AA;Phocylides;LAC-124;Adopted by IAU;1935-01-01 00:00:00;;Zucchi, Niccolo. Italian mathematician, astronomer (1586-1670).;http://planetarynames.wr.usgs.gov/Feature/6757
ZUPUS;AA1718S05237W;1718S05237;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Giovanni B. Zupi;(??);Non nommé;Non nommé;Fontana;Astronome;Italie;italien;17;17 ème siècle;?;1590;?;1650;Jésuite;-52.374310;307.625690;52.374° Ouest;-17.178263;17.178° Sud;Face visible;Sud-Ouest;Région à l'Est de Mare Humorum;51;Mersenius;183;11 e4;055C 061C/S 067C 225C 233C;;IV-167-H1 IV-154-H3;48;38;29;23;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation irrégulière ressemblant à une petite mer.;Versants peu escarpés portant Zupus S au Nord-Est et Zupus A à l'Ouest.;Muraille presque inexistante.;Fond plat rempli de lave très sombre. Craterlets et crevasses.;3;Formation très intéressante.;11;Quatre jours après le Premier Quartier;Trois jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Zupus;Zupus;6766;35.2924;-17.178263369547;307.625689972381;-16.596321105957;-17.7602062225342;308.234712600708;307.016664505005;LOLA2011;Europe;Italy;Crater, craters;AA;Byrgius;LAC-92;Adopted by IAU;1935-01-01 00:00:00;;Zupi, Giovanni Battista. Italian astronomer (c. 1590-1650).;http://planetarynames.wr.usgs.gov/Feature/6766
LEV;AA1270N06220E;1270N06220;AA;Crater, craters;;;;Russian male name of Hebrew origin.;IAU;;;;;Europe;Russia;;;;;;;;62.200000;62.200000;62.200° Est;12.700000;12.700° Nord;Face visible;Nord-Est;Mare Undarum;;;;;;;;0.06;0.06;0.04;0.04;;;;;;;;;;;3;Trois jours après la Nouvelle Lune;Deux jours après la Pleine Lune;;;;Lev;Lev;14952;0.06;12.7;62.2;12.7;12.7;62.2;62.2;LOLA2011;Europe;Russia;Crater, craters;AA;Mare Undarum;LAC-62;Adopted by IAU;2012-03-29 00:00:00;;Russian male name of Hebrew origin.;http://planetarynames.wr.usgs.gov/Feature/14952
TRIPLET;LF0370S01750W;0370S01750;LF;Landing site name;;;;Astronaut-named feature, Apollo 14 site.;IAU;;;;;North America;American;;;;;;;;-17.500000;342.500000;17.500° Ouest;-3.700000;3.700° Nord;Face visible;Sud-Ouest;Montes Riphaeus;;;;;;;;0.3;0.3;0.18;0.18;;;;;;;;;;;9;Deux jours après le Premier Quartier;Un jour après le Dernier Quartier;;;;Triplet;Triplet;6086;0.3;-3.69999999999993;342.5;-3.69999999999993;-3.69999999999993;342.5;342.5;LOLA2011;North America;American;Landing site name;LF;Montes Riphaeus;LAC-76;Adopted by IAU;1973-01-01 00:00:00;;Astronaut-named feature, Apollo 14 site.;http://planetarynames.wr.usgs.gov/Feature/6086
VAN SERG;LF2020N03080E;2020N03080;LF;Landing site name;;;;Astronaut-named feature, Apollo 17 site.;IAU;;;;;North America;American;;;;;;;;30.800000;30.800000;30.800° Est;20.200000;20.200° Nord;Face visible;Nord-Est;Macrobius;;;;;;;;0.1;0.1;0.06;0.06;;;;;;;;;;;5;Cinq jours après la Nouvelle Lune;Quatre jours après la Pleine Lune;;;;Van Serg;Van Serg;6315;0.1;20.2;30.8000000000001;20.2;20.2;30.8000000000001;30.8000000000001;LOLA2011;North America;American;Landing site name;LF;Macrobius;LAC-43;Adopted by IAU;1973-01-01 00:00:00;;Astronaut-named feature, Apollo 17 site.;http://planetarynames.wr.usgs.gov/Feature/6315
WEIRD;LF0370S01750W;0370S01750;LF;Landing site name;;;;Astronaut-named feature, Apollo 14 site.;IAU;;;;;North America;American;;;;;;;;-17.500000;342.500000;17.500° Ouest;-3.700000;3.700° Nord;Face visible;Sud-Ouest;Montes Riphaeus;;;;;;;;0.04;0.04;0.02;0.02;;;;;;;;;;;9;Deux jours après le Premier Quartier;Un jour après le Dernier Quartier;;;;Weird;Weird;6514;0.04;-3.69999999999993;342.5;-3.69999999999993;-3.69999999999993;342.5;342.5;LOLA2011;North America;American;Landing site name;LF;Montes Riphaeus;LAC-76;Adopted by IAU;1973-01-01 00:00:00;;Astronaut-named feature, Apollo 14 site.;http://planetarynames.wr.usgs.gov/Feature/6514
WESSEX CLEFT;LF2030N03090E;2030N03090;LF;Landing site name;;;;Astronaut-named feature, Apollo 17 site.;IAU;;;;;Europe;Great Britain;;;;;;;;30.900000;30.900000;30.900° Est;20.300000;20.300° Nord;Face visible;Nord-Est;Macrobius;;;;;;;;4;4;2.40;2.40;;;;;;;;;;;5;Cinq jours après la Nouvelle Lune;Quatre jours après la Pleine Lune;;;;Wessex Cleft;Wessex Cleft;6524;4;20.3000000000001;30.9;20.3000000000001;20.3000000000001;30.9;30.9;LOLA2011;Europe;Great Britain;Landing site name;LF;Macrobius;LAC-43;Adopted by IAU;1973-01-01 00:00:00;;Astronaut-named feature, Apollo 17 site.;http://planetarynames.wr.usgs.gov/Feature/6524
