NAME;LUN;LUN_REDUCED;NAME_TYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;RUKL;RUKL_C;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTH_KM;WIDE_KM;LENGTH_MI;WIDE_MI;HEIGHT_M;HEIGHT_FE;RAPPORT;PROFIL;GENERAL_1;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
NELIOTA 87;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 87;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-19,1;340,9;19 ° 6 '  West;-7,2;7 ° 48 '  South;Visible face;South-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 03 10 @ 17:49:41.708 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 9,7 +/- 0,14 > Latitude : -7,2 ° +/- 0,5 ° > Longitude : -19,1 ° +/- 0,5 °;Frames R : 0 & Frames I : 1;Suspected Suspected flash / Maximum duration : 0,033 / Airmass : 2,256;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 88;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 88;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-33,3;326,7;33 ° 18 '  West;25,9;25 ° 54 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 04 10 @ 19:53:21.200 UT;R Magnitude = 9,45 +/- 0,26 & I Magnitude = 8,55 +/- 0,1 > Latitude : 25,9 ° +/- 0,5 ° > Longitude : -33,3 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Real impact flash / Maximum duration : 0,033 / Airmass : 2,24;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 89;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 89;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-57,4;302,6;57 ° 24 '  West;28,7;28 ° 42 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 06 08 @ 19:14:58.325 UT;R Magnitude = 10,08 +/- 0,37 & I Magnitude = 8,64 +/- 0,08 > Latitude : 28,7 ° +/- 0,5 ° > Longitude : -57,4 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated True impact flash / Maximum duration : 0,033 / Airmass : 1,711;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 90;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 90;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-83,3;276,7;83 ° 18 '  West;-7,6;7 ° 24 '  South;Visible face;South-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 06 08 @ 19:26:58.103 UT;R Magnitude = 9,24 +/- 0,16 & I Magnitude = 8,04 +/- 0,05 > Latitude : -7,6 ° +/- 0,5 ° > Longitude : -83,3 ° +/- 0,5 °;Frames R : 1 & Frames I : 2;Validated True impact flash / Maximum duration : 0,066 / Airmass : 1,844;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 91;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 91;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-50,2;309,8;50 ° 12 '  West;39,1;39 ° 6 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 06 08 @ 19:34:55.246 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 9,58 +/- 0,24 > Latitude : 39,1 ° +/- 0,5 ° > Longitude : -50,2 ° +/- 0,5 °;Frames R : 0 & Frames I : 1;Suspected Suspected impact flash / Maximum duration : 0,033 / Airmass : 1,859;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 92;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 92;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;18,5;18,5;18 ° 30 '  East;25,4;25 ° 24 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 06 26 @ 02:24:58.028 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 9,56 +/- 0,23 > Latitude : 25,4 ° +/- 0,5 ° > Longitude : 18,5 ° +/- 0,5 °;Frames R : 0 & Frames I : 1;Suspected Suspected impact flash / Maximum duration : 0,033 / Airmass : 1,693;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 93;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 93;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;15,5;15,5;15 ° 30 '  East;4,3;4 ° 18 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 06 28 @ 01:56:47.678 UT;R Magnitude = 8,88 +/- 0,06 & I Magnitude = 7,59 +/- 0,02 > Latitude : 4,3 ° +/- 0,5 ° > Longitude : 15,5 ° +/- 0,5 °;Frames R : 1 & Frames I : 3;Validated Real lunar impact flash / Maximum duration : 0,099 / Airmass : 2,68;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 94;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 94;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;21,2;21,2;21 ° 12 '  East;33,2;33 ° 12 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 06 28 @ 02:18:22.899 UT;R Magnitude = 10,12 +/- 0,18 & I Magnitude = 9,29 +/- 0,08 > Latitude : 33,2 ° +/- 0,5 ° > Longitude : 21,2 ° +/- 0,5 °;Frames R : 2 & Frames I : 3;Validated Real lunar impact flash / Maximum duration : 0,099 / Airmass : 2,262;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 95;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 95;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-6,8;353,2;6 ° 48 '  West;25,7;25 ° 42 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 07 06 @ 19:12:55.225 UT;R Magnitude = 10,06 +/- 0,21 & I Magnitude = 9,08 +/- 0,08 > Latitude : 25,7 ° +/- 0,5 ° > Longitude : -6,8 ° +/- 0,5 °;Frames R : 1 & Frames I : 2;Validated Real lunar flash / Maximum duration : 0,066 / Airmass : 2,71;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 96;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 96;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-77,5;282,5;77 ° 30 '  West;35,7;35 ° 42 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 07 07 @ 18:32:55.695 UT;R Magnitude = 10,94 +/- 0,34 & I Magnitude = 9,63 +/- 0,09 > Latitude : 35,7 ° +/- 0,5 ° > Longitude : -77,5 ° +/- 0,5 °;Frames R : 1 & Frames I : 2;Validated Real lunar flash / Maximum duration : 0,066 / Airmass : 1,778;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 97;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 97;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-57,5;302,5;57 ° 30 '  West;34,4;34 ° 24 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 07 07 @ 18:40:20.874 UT;R Magnitude = 6,65 +/- 0,06 & I Magnitude = 5,49 +/- 0,03 > Latitude : 34,4 ° +/- 0,5 ° > Longitude : -57,5 ° +/- 0,5 °;Frames R : 4 & Frames I : 9;Validated Real lunar impact flash / Maximum duration : 0,297 / Airmass : 1,824;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 98;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 98;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-70,9;289,1;70 ° 54 '  West;33,7;33 ° 42 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 07 07 @ 18:48:48.082 UT;R Magnitude = 11,94 +/- 0,54 & I Magnitude = 9,86 +/- 0,1 > Latitude : 33,7 ° +/- 0,5 ° > Longitude : -70,9 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Real lunar impact flash / Maximum duration : 0,033 / Airmass : 1,874;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 99;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 99;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-27,4;332,6;27 ° 24 '  West;-9,9;9 ° 6 '  South;Visible face;South-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 07 08 @ 18:31:17.676 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 9,46 +/- 0,2 > Latitude : -9,9 ° +/- 0,5 ° > Longitude : -27,4 ° +/- 0,5 °;Frames R : 0 & Frames I : 1;Suspected suspected lunar impact flash / Maximum duration : 0,033 / Airmass : 1,574;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 100;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 100;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-83;277;83 ° 0 '  West;8,6;8 ° 36 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 07 08 @ 19:11:44.449 UT;R Magnitude = 9,77 +/- 0,2 & I Magnitude = 8,19 +/- 0,08 > Latitude : 8,6 ° +/- 0,5 ° > Longitude : -83 ° +/- 0,5 °;Frames R : 1 & Frames I : 3;Validated Real impact flash / Maximum duration : 0,099 / Airmass : 1,755;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
